复方颠茄氢氧化铝片说明书,1
或制成软膏纱布外敷,1
每袋含维生素,1
抑制有害菌产生内毒素,4
又重新变为可溶性物质,1
天和追风膏,1
开郁顺气丸说明书,1
腹胀积聚,1
感冒疏风丸说明书,1
非常罕见,1
顺气导滞,1
具有磺胺嘧啶和银盐的双重作用,2
用于声带小结,3
口苦嘈杂,2
呕恶便秘,1
每揿喷量,1
桑菊感冒糖浆,1
降压袋泡茶说明书,2
丘疹鳞屑型足癣,1
一般不影响继续服药,2
过敏性支气管哮喘,10
一过性低血压反应,1
灵芪养心口服液说明书,1
切勿将本品误入眼中,2
活血解毒,3
小腹发凉,1
岁以下每日,1
出现更为严重的鼻塞,2
动物油脂食物,5
小腹隐痛,3
本品具有杀菌,1
麝香壮骨膏,1
清解郁热,2
念珠菌等有抗菌作用,4
金菊感冒片,1
脱屑药,5
健胃止痛,6
周岁以内小儿减半,1
用于心气不足引起的神经衰弱,4
降脂通便胶囊说明书,1
并减轻其他药物所致的嗜睡,6
年老体虚患者应在医师指导下服用,29
天为,2
本品在酸性,1
使用过程中如出现明显的局部过敏宜停用,1
牙周脓肿,1
用于未溃冻疮,2
服药四周症状无改善者,2
复方硝酸益康唑软膏说明书,1
轻度雀斑,2
急性喉水肿,1
神经根型,2
本品为助消化药及抗酸药类非处方药药品,1
应注意药膜与包装纸的区别,1
参术胶囊说明书,1
复方人参益肾胶囊说明书,1
经行有块伴腹痛拒按或胸胁胀痛者不宜选用,27
布洛芬滴剂,1
硫酸锌糖浆,1
有慢性结肠炎,64
毫米规格的制剂,2
用玻璃棒挑取少许,1
灵芝绞股蓝口服液说明书,1
周岁以内,1
患有其他慢性病,2
脂溢性脱发与病后,1
胃,13
参茸补酒,2
以下保存,2
小儿止嗽糖浆说明书,2
便时滴血,1
夜尿,1
柴枳四逆散,1
尚未有孕妇,1
益安宁说明书,1
痹症,1
惊悸及神经衰弱,1
超剂量服药,2
虫草清肺胶囊说明书,1
复方板蓝根口服液说明书,1
牙齿摇动,2
口含片,1
养阴,6
麝香祛痛气雾剂,1
萎缩性鼻炎禁用,2
橘半枳术丸说明书,1
从而使痰液易于咳出,1
止咳平喘为主,3
碳酸钙口服混悬液,1
惊悸不安,1
缺乏时可因代谢障碍而导致多种疾病,1
每喷含酮替芬,1
将手洗净擦干,1
的发病风险升高有相关性,1
健脑片说明书,2
以免药液外流,4
慢性腰腿疼,2
糖尿病患者及儿童应在医师指导下服用,14
口臭烟臭,2
病后失调,2
片以上,1
甲苯咪唑咀嚼片,2
抗感冒颗粒,2
消肿,32
石椒草咳喘颗粒,1
大便燥结,13
小时加服一次,1
复方太子参止咳益气散说明书,1
巴戟口服液,1
八味痛经片说明书,1
宿食停滞,1
症状严重或服药,2
长效,2
脱氧核糖核酸,4
若出现充血,4
天麻祛风补片说明书,1
支气管哮喘及各种呼吸道疾病所致的咳嗽,1
如需大面积使用或超疗程使用,1
增加胃窦和十二指肠运动,5
蛇胆川贝液说明书,1
管理机械及高空作业等,1
周病情无改善,8
对成年妇女外阴炎,2
每包含淀粉酶,1
本品每片含对乙酰氨基酚,1
金鸡丸说明书范本,1
仲景胃灵片,2
神疲,3
葡萄糖说明书,1
诸气不调,1
岁以下儿童及老年患者不宜服用,1
能减轻刺激物的刺激作用,1
气管炎丸,1
偶发良性肝肿瘤,1
偶见阴道局部灼热感,2
卵巢肿瘤,1
可使水和脂肪类物质渗入粪便,1
毫升含葡萄糖酸钙,2
个别患者贴敷处出现红,2
呕吐嗳酸,1
刺五加糖浆,1
与异烟肼类合用时,1
贞蓉丹合剂说明书,1
尼古丁咀嚼胶说明书,1
补血当归精说明书,1
火毒内蕴所致的咽部肿痛,2
可换药,1
适用于脾肾阳虚所致之神疲乏力,1
肿胀和出血的对症治疗,1
皮肤及黏膜破损处禁用,1
本品为镇咳类非处方药药品,28
严禁口服,3
可减少铁吸收的药物有西咪替丁,2
更年宁,1
酊剂等能抑制,17
小时换药一次,4
本品对牙菌斑的形成有一定抑制作用,1
肺出血患者,1
木香理气片说明书,1
轻度腹泻,3
糖尿病及肝病患者慎用,1
沉香化滞丸说明书,1
凡外感风寒之鼻塞,2
脾肾阳虚,1
养血饮口服液,1
族维生素可被破坏,3
每包含主要成份为对乙酰氨基酚,1
用于风,1
解毒利咽,23
为获得较好疗效,1
内有实热者不宜服用,1
及时停药可自行消失,1
丹栀口服液说明书,1
脾胃虚弱所致神疲乏力,3
糠酸莫米松乳膏说明书,1
温胃舒颗粒,1
呕吐泛酸,2
应即停用,1
行瘀调经,1
平肝潜阳,3
扭挫伤疼痛,3
服用洋地黄类药物期间慎用,3
酮康唑乳膏说明书,1
无比山药丸说明书,1
高血压及心脏病患者禁服,1
渗液者不宜使用,3
两种成份配伍可增强避孕作用,1
喷于患处,14
以免吸收中毒,3
盐酸羟甲唑林为咪唑啉类衍生物,1
加味逍遥片,1
具有层纹状结构和非均匀性电荷分布,2
脉平或濡细,1
复方贝母氯化铵片,1
对滴虫和大多数厌氧菌有抑制或杀灭作用,4
宿食停水,1
银花抗感片说明书,1
易感冒,1
抑制肠蠕动,2
本品适用于肝火犯肺咳嗽,1
可见皮肤烧灼感,1
通宣理肺胶囊汉语拼音,1
黑首生发颗粒说明书,1
沉香曲,1
本品为镇痛类及皮肤科用药类非处方药药品,1
罗通定,4
本品中盐酸小檗碱,1
外感风寒或风热者慎服,7
石歧外感茶说明书,1
脐部洗净后贴敷,1
嗳气者,1
或根据需要喷数次,1
经前一周开始服用,1
用于脾胃虚弱所致的大便溏泄,2
板蓝根糖浆,1
散郁调经,3
请停止贴敷,1
五至十五岁一次服半丸,1
服药三天后出血不见减少,1
和,27
阿片制剂以及非处方药氢氧化铝等不能与本品同用,1
减少不良反应,1
硒是人体必需的微量元素,1
用法与用量,11
氢溴酸右美沙芬分散片,1
岁以下未成年人,2
脑立清胶囊,1
收敛固涩,1
血热风燥引起的干性脂溢性脱发及斑秃,1
长期,2
风梅颗粒,1
蘑菇浸膏粉,4
地衣芽孢杆菌活菌胶囊说明书,1
铝镁混悬液,1
肝病等慢性病严重者,1
清肺止咳丸,1
如何开始服用第一盒去氧孕烯炔雌醇片,1
镇痛及抗炎作用,4
痔康片说明书,1
化浊通便,1
应用巴比妥类,34
适用于体质虚弱伴胁肋疼痛,1
也可用于慢性胃炎及缓解胃酸过多引起的胃痛,2
药一次,2
伴有丘疹,3
双姜胃痛丸说明书,1
镍,2
消积通便胶囊说明书,1
晕机所致的恶心,2
是眼组织中的重要成份之一,1
因,2
运动员应在医师指导下使用,2
本品可经皮肤吸收,3
筋伤积瘀,1
风寒感冒宁颗粒说明书,1
红芪口服液说明书,1
清除异常黑胆质,1
促进局部的新陈代谢,1
抗菌消炎胶囊,1
用于阴虚肺热,2
后立即使用,1
用于女性外用短期避孕,2
银翘伤风胶囊说明书,1
最后一次宜在睡前使用,3
牛磺酸散,1
本品用于治疗男性型脱发和斑秃,2
以及接受化疗的肿瘤患者应用时需慎重,4
神经衰弱具有上述症候者,1
慢性支气管炎及各种刺激引起的咳嗽,8
若漏服药不仅可发生经期间异常出血,1
用前摇匀即成混悬状,1
鼻下或患处,1
富马酸酮替芬滴眼液说明书,2
萘普生缓释片,1
珍灵胶囊说明书,1
其作用机制是抑制细菌细胞壁合成,1
小儿消食咀嚼片说明书,1
或每块,1
忧郁,36
岁以下儿童请在医师指导下使用,12
能中和过多的胃酸,9
因为其可增强抗凝血酶,1
食欲不振及贫血,5
菊花茶调散说明书,1
将本品施用于病甲,1
岁以下儿童使用本品时请咨询医师,5
骨蒸盗汗,3
对酒精及本品过敏者禁用,26
忌食烟酒,9
续参酒,1
并能避免对胃部的刺激,1
尿次频数,2
宜将本品用温开水按,1
从而可延缓骨关节疼痛的病理过程和疾病的进程,2
本品连续使用不超过,2
喉痒咽痛,2
五种,1
安乐胶囊说明书,1
复方乌梅祛暑颗粒说明书,1
小柴胡片,2
睡眠多梦易醒,1
本品所含炔雌醇能抑制促性腺激素分泌,1
银蒲解毒片,1
维生素和矿物质均为维持机体正常代谢和身体健康必不可少的重要物质,16
轻揉内袋,1
康腹止泻片,1
每片含溴丙胺太林,4
筋骨瘀痛,1
神经衰弱,60
冲服,9
具有出血性疾病患者禁服,1
恶心及轻度鼻出血,1
每晚睡前一次,1
面向内对折放入刚取出新贴剂的小袋内,2
胀闷,1
参茸大补膏说明书,1
哺乳期妇女以及儿童慎用,1
琪孙黑木拉,1
由于锌缺乏症引起的儿童厌食,2
用于小儿暑季外感发烧,1
小时重服用药一,1
益气润肺,1
木香顺气丸汉语拼音,2
否则可降低本品作用,2
伤风感冒颗粒,1
毫升专用溶剂,1
精气不足,2
小便频数清长及心悸健忘,1
本品最好在餐中或餐后服用,1
用于阴虚肺燥,3
体重,95
化瘀散结,4
用于肝肾不足,49
通脉止痛,1
袋装药茶,2
本品不宜长期大面积使用,1
可以在肛门直肠黏膜表面形成一层膜状结构,1
用于脾胃气虚所致泄泻,1
协日乌素,1
止泻灵颗粒,2
月经过多者不宜服用,8
血肿及腱鞘炎,2
同服时本品,1
三黄丸,1
强筋健骨,7
其表现为呕吐泄泻,1
五子衍宗软胶囊说明书,1
盐酸萘甲唑林为咪唑林类衍生物,2
药液如有微量沉淀,1
食少便多,1
仙蛾酒,1
水杨酸二乙胺,1
双层片每片内层含维生素,1
不是尼古丁,2
适用于小儿脾胃不和,1
恶心呕逆,1
聪耳明目,1
妇科白带膏说明书,1
小儿解感颗粒汉语拼音,1
用于锌,1
头昏乏力,1
六君生发胶囊,1
克霉唑乳膏说明书,2
针刺感,10
富马酸亚铁混悬液,3
长期服用应咨询医师,2
以氢溴酸右美沙芬计,1
用于风寒湿痹引起的腰膝冷痛,3
鼻出血以及有溶血性贫血史的患者慎用,3
拮抗剂,1
小便赤涩,2
贝诺酯片说明书,2
本品具有丰富的孔隙,3
以减少对胃刺激,2
黄连上清颗粒说明书,1
羚翘解毒片说明书,1
吞咽食物有噎感者,2
或带多清稀,1
偶见眼睛痛,2
参贝北瓜膏说明书,1
可降低左旋多巴的疗效,1
肥儿疳积颗粒说明书,1
患有其他疾病者应在医师指导下服用,3
怔仲健志,1
盐酸赛洛唑林为咪唑林类衍生物,1
个别患者服药后偶尔出现轻度头痛,1
有松弛支气管平滑肌的作用,1
湿疹及日晒疮,2
滴虫性阴道炎见上述症状者,6
布地奈德鼻喷雾剂说明书,1
胃火牙痛,1
不能使用其他尼古丁制剂,2
冻疮膏,1
成人及儿童一次,1
困乏无力,1
困倦,16
或入汤剂,1
解郁调经,1
本品宜空腹或饭前服为佳,5
参桂补气养血口服液,1
和胃导滞,1
后者可使本品作用明显降低,1
溴丙胺太林,6
喉痛灵颗粒,1
外感发热患者禁服,28
补阳气,1
可根据患者情况酌减剂量,2
弗朗鼠李皮为缓泻剂,1
本品仅供阴道给药,26
用于头痛风寒,1
用消毒棉签涂布均匀,2
停药后第一次月经净后再重复一疗程,1
宁心益智,1
用于风火牙痛,4
本品久置后有少量沉淀请摇匀后服用,2
开水沏泡或温火煨煮片刻均可,1
将药片送入阴道深处,1
盐酸赛庚啶片,1
以便通为度,1
严重肝病,4
产生镇静,4
鹿茸参鞭酒,3
颠茄铋铝片,1
左金片说明书,1
清血八味胶囊说明书,1
眼花流泪,1
从使用本品开始,2
用于疲劳过度,1
国公酒说明书,1
成年人每次,1
用于缓解胃肠痉挛性疼痛,3
汗多,1
用于脾胃伏火引起的消化不良,1
平勺,2
本品口嚼后,1
请遵守规定的用法用量,1
浸洗患处或以冲洗器冲洗阴道,2
涂入眼角,1
金海清咽袋泡茶,1
养血益精,1
调经益灵片,1
应在洗净外阴后使用,1
本品可能会污染衣物,1
可出现一时的刺激或麻木感,1
心脏病的患者慎用,1
布洛芬颗粒商品名称,1
还可导致避孕失败,8
指,5
益气宁神,1
腥味食物,6
用于肝肾阴虚所致的目暗,1
量为,1
健脾渗湿,6
马来酸非尼拉敏,2
胰酶肠溶片说明书,2
降低胃酸和胃蛋白酶活性,1
复方蜂王精胶囊,2
应立即停药就医,2
上述症状停药后一般可自行缓解,1
有时有口干渴现象,2
油腻等不易消化食品,5
黄芪建中丸,1
硝苯啶同用时,1
密封,6
忌辛辣刺激食物,1
高草酸盐尿症,13
少数患者有局部刺激,1
丸相当于总药材,3
养血舒肝,1
视力模糊,63
外伤后的肿胀及疼痛,1
本品适用于肺热燥咳者,1
补肝丸,1
用于蚊虫叮咬,5
用于宿食不消,2
参苏颗粒,1
降钙素或硫酸纤维合用,1
补脾温肾,2
声重音哑,1
未明确诊断的便血,4
缩泉丸说明书,1
葛根芩连口服液说明书,1
穿心莲片说明书,2
扑撒患处,1
用于急性瘙痒性皮肤病,1
并伴有呕吐,3
复方杜仲扶正合剂,2
抗酸剂可减弱本品的疗效,1
阴虚火旺体质如症见舌红烦渴者忌用,1
再用纱布或绷带加以固定,1
外用起持久止痛,1
瑞草油说明书,2
牙龈炎,12
失血过多,2
低磷饮食患者应在医师指导下使用,1
念珠菌阴道炎,1
及流行性感冒初起,3
禁止连续使用,1
需及时去医院就诊,4
清宁丸,3
服药四周后仍未见效者,1
食欲不振或有潮热,1
散寒止带,1
补肾活血,1
薄荷脑具有温和的局部刺激作用,1
严禁电,1
本品仅为对症治疗药,1
含酒精制剂,1
体癣及花斑癣等,1
用于寒热错杂所致的胃胀,1
皮肤黏膜过敏,1
因为维生素,1
儿童应指导在医师下服用,1
用于由胃火引起的牙龈肿痛,1
参芝安神口服液,1
用于经行不畅,1
如需长期使用应规律地监测身高,1
氨麻美敏片,11
凝血抑制,1
服药后,20
倍温开水稀释,2
对本品更敏感,1
则需从管中挤出,1
本品不宜与抗凝血剂同用,1
刺乌养心口服液,1
适用于风湿性关节炎及骨骼肌和韧带扭伤,1
真元不足,1
成人常用量,1
亦适用于落枕,2
感冒退烧片说明书,1
本品口服偶尔发生恶心,1
动脉出血,1
并有其他症状如胸闷,26
清肺抑火片,3
将栓剂放入阴道深部,1
如出现便秘,2
见效者可随时停药,1
外感热病者慎服,36
阴阳双补,1
头痛口渴,1
妇炎净胶囊说明书,1
补肾益气养血,1
和胃止泻,4
穿心莲丸,1
用于风寒感冒所致的恶寒发热,1
痰多黄稠,1
归芍地黄丸说明书,3
复方颠茄氢氧化铝散说明书,1
肤痔清软膏,1
服用本品的同时应避免服用其他药物,7
服药时饮食宜清淡,4
用于老年体弱,1
风湿痹疼,2
较常见不良反应为便秘,1
远志糖浆说明书,1
培补元气,1
脘胀腹满,2
应去医院应诊,1
时有隐痛,1
六味地黄膏,1
并视创面渗出情况决定是否再用纱布固定,1
保留,1
周后应停药,2
本品越早服用避孕效果越好,1
下腹坠胀,2
感咳双清胶囊说明书,1
溢乳,5
并对胃黏膜有保护和促进愈合作用,1
抗衰老片,1
氯雷他定糖浆说明书,1
服药后痛经未减轻请咨询医师,1
刺激其感觉神经末梢,1
冰片具有清热,1
枸橼酸钠,1
防止肠内发酵,2
碳酸氢钠与三硅酸镁能中和胃酸,1
烦渴引饮,1
适用于革兰阳性球菌引起的皮肤感染,1
用量服用时,2
阳虚畏寒,1
健胃止疼五味胶囊,1
促进上皮细胞生长的功能,1
喷托维林氯化铵片说明书,1
安神糖浆,1
脾虚所致神疲乏力,1
以免挥散,1
罗汉果银花含片说明书,1
眼外伤及严重感染时,2
解表清金散说明书,1
烫伤等,1
内蕴痰热咳嗽,1
楂曲平胃合剂,1
将本品置于牙龈和龈颊沟间含服,1
用药有效,1
外生殖器红斑,3
揉摩,1
醋炒,1
带下色黄量多,2
儿童含服时存在误吸入气管的风险,1
百合固金丸,4
气短喘促,2
用于咽喉失润,1
阿莫罗芬的抑菌作用主要是通过改变构成真菌细胞膜的脂类的生物合成来实现的,1
过敏反应如皮疹,4
双参安神糖浆,1
木竭胶囊,1
肾上腺素,1
切勿接触口腔等黏膜处,1
本品与皮质激素类同用,8
不宜服本药,1
镇咳,9
本品具有镇痛和抗炎作用,1
后错属气滞血瘀证者,1
丁沉透膈丸说明书,1
复发性口疮,6
三者组成了一个在不同条件下都能生长,4
足癣以及甲癣,1
细菌或滴虫感染,4
苯甲酸苄酯搽剂,1
参龟固本酒说明书,2
耳鸣眼花,1
适用于肺燥之咳嗽,2
布洛芬片,2
暖宫止痛,1
服用本药品三天症状未见改善,1
复方氯化钠滴眼液说明书,1
散风,2
尿后余沥,8
所致的咽喉肿痛,1
润肺益胃,1
忌服辛辣刺激性食物及油腻不易消化食物,1
血管扩张及胃肠道不适可渐适应,2
保济丸说明书,2
具有杀菌,2
赖氨酸磷酸氢钙片说明书,1
包括腹部不适,1
国际单位维生素,1
揉按,1
香砂养胃颗粒说明书,1
本品中阿司匹林能抑制前列腺素合成,4
糖尿病等患者应在医师指导下使用,4
有微量沉淀可摇匀后服用,1
头痛腹痛,3
京制牛黄解毒片,3
具有维持血管通透性,2
更美宁胶囊说明书,1
大于,1
安神健脑液,1
减药或停药后恢复正常,1
东山感冒片,1
芪枣健胃茶,1
高血压患者,7
按压,1
服本药同时不宜服用人参及其制剂,5
复方硼砂含漱液说明书,1
复方青橄榄利咽含片,1
气虚痰多,4
感冒发热患者及糖尿病患者禁服,1
涂药后切勿沾水,1
极度疲乏无力,1
久病虚赢,1
宣肺祛痰,2
克伤痛搽剂说明书,3
用热水冲服,2
出牙迟缓等,1
六味地黄颗粒说明书,2
复方苦参水杨酸散,2
茵花洗液说明书,2
高钙血症禁用,1
每片含酪酸梭菌活菌数应不低于,1
症见大便不通,1
小儿疳积糖说明书,1
肾气归口服液,1
盐酸氨基葡萄糖胶囊说明书,2
下肢水肿或体重骤增,27
周症状未见改善或服药期间症状加重者,2
小时后服第,2
并用较大胶布将尿素贴紧贴于病甲上,1
胃痛丸说明书,1
用于肝肾不足引起的神疲乏力,1
麻苏止咳颗粒,1
肾功能不全患者应在医生指导下使用,1
气虚血亏引起的腰膝酸软,1
硫糖铝等可减少维生素,1
用于儿童,9
补中,6
益气生血,5
或平素月经量多者,1
小儿咳喘宁糖浆,1
按压喷头使药液均匀地喷在患处,1
云翳多蒙,1
用本品适量涂擦患处,2
本品不宜长期服用,339
如需加量,1
益气填精,3
牛黄益金片,1
每侧半粒,1
更年舒片,1
羟色胺,17
健脾消疳丸,1
周为,2
十二温经丸说明书,1
本品中盐酸伪麻黄碱能收缩上呼吸道毛细血管,2
应在医师指导下使用本品,1
每粒装生药粉,1
本品系抗病毒药,4
减轻组织水肿,3
葛根芩连胶囊,2
急性皮炎,1
夜啼,2
青光眼等患者以及老年人应在医师指导下使用,26
对微生态制剂有过敏史者禁用,4
荨麻疹或过敏反应的患者,1
滋阴润肺,6
川贝枇杷颗粒,1
宜食富有营养的食物,12
牛黄蛇胆川贝胶囊说明书,2
用于心肾不交兼痰浊的健忘证,1
驱风健胃,2
者应定期检查眼压,1
补脾益肾口服液说明书,1
自汗盗汗,24
请即时用大量清水冲洗,4
甲状腺功能低下,1
用于带状疱疹,1
片说明书,19
在较大剂量时能显著抑制促性腺激素和性激素分泌,1
舒络,1
纳少腹胀,1
也有微弱的抗组胺作用,1
本品内容物中既含有速释小丸,1
深海龙胶囊,1
用于瘀血阻络引起的局部肿胀,1
泻停封胶囊说明书,1
用于肺肾两虚引起的咳嗽,2
浓痰不易咳出,1
头风胀痛,2
阿司匹林咀嚼片说明书,2
并预防妊娠期因缺铁和叶酸所致的贫血,1
神安胶囊说明书,1
否则不能获得多烯磷脂酰胆碱胶囊的全部疗效,1
用于小儿贫血,1
氢氧化铝可保护胃黏膜,1
通便排毒,1
颠茄流浸膏可抑制腺体分泌,6
黄精养阴糖浆说明书,1
填精补髓,3
古汉养生精颗粒,2
二仙口服液,1
固肾养血,1
本品对细菌和真菌有弱的抑制作用,1
